FID,GEOID10,GEOID_Data,P_WRKAGE,AUTOOWN0,PCT_AO0,AUTOOWN1,PCT_AO1,AUTOOWN2P,PCT_AO2P,WORKERS,R_LOWWAGEW,R_MEDWAGEW,R_HIWAGEWK,R_PCTLOWWA,EMPTOT,E5_RET10,E5_OFF10,E5_IND10,E5_SVC10,E5_ENT10,E8_RET10,E8_OFF10,E8_IND10,E8_SVC10,E8_ENT10,E8_ED10,E8_HLTH10,E8_PUB10,E_FEDT10,E_FEDRET10,E_FEDOFF10,E_FEDIND10,E_FEDSVC10,E_FEDENT10,E_LOWWAGEW,E_MEDWAGEW,E_HIWAGEWK,E_PCTLOWWA,AC_TOT,AC_WATER,AC_LAND,AC_UNPR,D1A,D1B,D1C,D1C5_Ret10,D1C5_Off10,D1C5_Ind10,D1C5_Svc10,D1C5_Ent10,D1C8_Ret10,D1C8_Off10,D1C8_Ind10,D1C8_Svc10,D1C8_Ent10,D1C8_Ed10,D1C8_Hlth1,D1C8_Pub10,D1D,D1_flag,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMIX,D3a,D3aao,D3amm,D3apo,D3b,D3bao,D3bmm3,D3bmm4,D3bpo3,D3bpo4,D4a,D4b025,D4b050,D4c,D4d,D5ar,D5ae,D5br,D5br_Flag,D5be,D5be_Flag,D5cr,D5cri,D5ce,D5cei,D5dr,D5dri,D5de,D5dei,NatWalkInd,TrAccess_I,Pop_byTr,Pop_byTr_m,Pop_byTr_1,Pop_byTr_a,Pct_Pop_by,Pct_Pop__1,Pct_Pop__2,Pct_Pop__3,HU_byTr,HH_byTr,Wrks_byTr,Wrks_byTr_,Wrks_byTr1,Wrks_byT_1,Pct_Wrks_b,Pct_Wrks_1,Pct_Wrks_2,Pct_Wrks_3,LoWgWrks_b,LoWgWrks_1,LoWgWrks_2,MeWgWrks_b,HiWgWrks_b,LoMeWgWrks,LoMeWgWr_1,LoMeWgWr_2,Pct_LoWgWr,Pct_LoWg_1,Pct_LoWg_2,Pct_LoWg_3,Pct_MeWgWr,Pct_LoMeWg,Pct_LoMe_1,Pct_LoMe_2,Pct_LoMe_3,Jobs_byTr,Jobs_byTr_,Jobs_byTr1,Job_byTr_A,Pct_Jobs_b,Pct_Jobs_1,Pct_Jobs_2,Pct_Jobs_3
10,1.70312E+11,15000US170312423002,0.90192,197,0.19813,623,0.62655,174,0.17531,1021,198,284,539,0.19392,166,29,22,19,74,22,29,22,19,22,22,41,11,0,0,0,0,0,0,0,43,97,26,0.25,40.61,0,40.60866547,40.6086998,24.50215954,43.43900445,4.087797471,0.714133293,0.541756291,0.467880433,0.541756291,0.541756291,0.714133293,0.541756291,0.467880433,0.541756291,0.541756291,1.009636725,0.270878146,0,28.58995701,0,0.166834,0.90014,0.90014,0.966971,0.904877,0.344619,0.482261,0.527444,0.174014,0.079494,0.285291,6.150602,0.005796,24.92079926,0,4.010131936,20.91068798,60.3913002,0,7.870258937,15.7505182,0,39.391296,255.827868,0,0,163.6666667,2579.413333,510946.038,636952.8519,57760.09,0,57238.41,1,0.000341,0.66,0.02,0.89,0.000699792,0.26,0.000808023,0.55,14.833,0.55,1245762,0,2313560,429288,0.131671995,0,0.244533002,0.045373999,577849,506076,520317,0,967562,178373,0.127948001,0.000191805,0.237927005,0.043862499,105289,149,207030,179520,235508,284809,347,536088,0.109343998,0.000154738,0.215002999,0.0401587,0.134837002,0.124136999,0.000151244,0.233660996,0.043499298,911885,1233534,7,268229,0.219124004,1.68E-06,0.296415001,0.064454801
11,1.70312E+11,15000US170312423001,0.89092,141,0.17493,429,0.53101,237,0.29404,1053,194,341,518,0.18423,1318,92,51,204,776,195,92,51,204,224,195,520,32,0,0,0,0,0,0,0,388,371,559,0.29,40.52170563,0,40.52170563,40.52170181,19.93993065,36.42492282,32.52577797,2.270388143,1.258584732,5.034338926,5.527901566,4.812235738,2.270388143,1.258584732,5.034338926,5.527901566,5.527901566,12.83262864,0.789700224,0,52.46570861,0,1.631188,0.742519,0.742519,0.843596,0.789425,0.784116,0.655332,0.702561,0.474143,0.564013,0.876861,0.798938,0.817862,21.28000069,0,4.79,16.49,52.64260101,0,7.89,23.69,0,23.69,153.032725,0,0.105401416,139.3333333,2200.64,507462.2128,632081.5381,53388.21,0,56843.96,1,0.000339,0.66,0.02,0.88,0.000646824,0.24,0.000802455,0.54,16.167,0.54,1188215,0,2313560,429288,0.125588998,0,0.244533002,0.045373999,562045,492249,503391,0,967562,178373,0.123786002,0.000191805,0.237927005,0.043862499,100630,149,207030,170311,232450,270941,347,536088,0.104505002,0.000154738,0.215002999,0.0401587,0.127920002,0.118092999,0.000151244,0.233660996,0.043499298,902842,1233534,7,268229,0.216950998,1.68E-06,0.296415001,0.064454801
12,1.70312E+11,15000US170312422002,0.85781,138,0.13833,582,0.5803,282,0.28135,961,195,245,521,0.20291,232,20,10,110,51,41,20,10,110,30,41,2,19,0,0,0,0,0,0,0,45,83,104,0.19,40.43,0,40.42943192,40.4294014,24.80865925,46.97073172,5.738393764,0.494689118,0.247344559,2.720790147,0.742033676,1.014112691,0.494689118,0.247344559,2.720790147,0.742033676,0.742033676,0.049468912,0.469954662,0,30.54705301,0,0.231306,0.832562,0.832562,0.779767,0.729694,0.410107,0.498436,0.516555,0.1764,0.101993,0.396212,4.142241,0.043186,26.67040062,0,7.420104375,19.25027078,104.2020035,0,7.910111268,63.31089056,23.74033394,19.78027824,624.095356,0,0.168180971,164.3333333,2601.408,527529.528,646023.1237,60720.16,0,52554.35,1,0.000352,0.69,0.02,0.9,0.000735655,0.27,0.000741899,0.5,16,0.5,1241687,0,2313560,429288,0.131240994,0,0.244533002,0.045373999,586226,513625,523314,0,967562,178373,0.128684998,0.000191805,0.237927005,0.043862499,105345,149,207030,178080,239889,283425,347,536088,0.109402001,0.000154738,0.215002999,0.0401587,0.133755997,0.123534001,0.000151244,0.233660996,0.043499298,909208,1233534,7,268229,0.218480006,1.68E-06,0.296415001,0.064454801
13,1.70312E+11,15000US170312004011,0.70305,158,0.4685,122,0.3622,57,0.16929,365,79,200,86,0.21643,503,1,0,500,2,0,1,0,500,0,0,0,2,0,0,0,0,0,0,0,28,226,249,0.05,42.59,0,42.58940506,42.58940125,7.959726123,26.88462068,11.81044908,0.023480018,0,11.74000903,0,0,0.023480018,0,11.74000903,0,0,0,0.046960036,0,19.77017521,0,1.483776,0.036675,0.025034,0.036675,0.019376,0.503592,0.436322,0.253408,0.087158,0.323875,0.829795,0.725646,0.760063,19.59029961,0,3.700051606,15.89022163,65.10759735,0,15.02020949,15.02020949,15.02020949,30.05041912,372.45274,0,0.558237318,53.33333333,801.4506667,337017.8148,538478.0158,23956.61,1,24528.03,0,0.000225,0.44,0.02,0.75,0.000290246,0.1,0.000346257,0.23,12.833,0.23,1031159,0,2313560,429288,0.108989,0,0.244533002,0.045373999,438132,389592,426185,0,967562,178373,0.104800001,0.000191805,0.237927005,0.043862499,91865,149,207030,158651,175669,250516,347,536088,0.095402598,0.000154738,0.215002999,0.0401587,0.119162001,0.109190002,0.000151244,0.233660996,0.043499298,421066,1233534,7,268229,0.101181,1.68E-06,0.296415001,0.064454801
14,1.70312E+11,15000US170312004021,0.6872,33,0.06326,305,0.57907,188,0.35766,479,113,255,111,0.2359,115,28,1,29,48,9,28,1,29,24,9,0,24,0,0,0,0,0,0,0,29,60,26,0.25,39.64,0,39.64,39.63779831,13.295398,42.18198378,2.901272808,0.706396858,0.025228459,0.731625317,0.605483021,0.227056133,0.706396858,0.025228459,0.731625317,0.605483021,0.605483021,0,0.605483021,0,16.19667081,0,0.218216,0.805689,0.805689,0.885175,0.762714,0.391986,0.520576,0.558098,0.280396,0.05873,0.394457,4.165217,0.042205,24.28000069,0,7.38,16.9,104.9380035,0,16.14,48.43,8.07,40.36,205.917512,0,0.585822238,103,1662.967467,353456.3145,557228.0627,29649.05,1,30489.4,0,0.000236,0.46,0.02,0.77,0.000359213,0.13,0.000430413,0.29,16.167,0.29,1202678,0,2313560,429288,0.127118006,0,0.244533002,0.045373999,527805,468303,505322,0,967562,178373,0.124260001,0.000191805,0.237927005,0.043862499,106015,149,207030,179838,219469,285853,347,536088,0.110097997,0.000154738,0.215002999,0.0401587,0.135076001,0.124592997,0.000151244,0.233660996,0.043499298,759899,1233534,7,268229,0.182602003,1.68E-06,0.296415001,0.064454801
15,1.70312E+11,15000US170312003002,0.68988,46,0.128,128,0.352,189,0.52,424,101,201,122,0.2382,154,0,8,114,32,0,0,8,114,7,0,0,25,0,0,0,0,0,0,0,18,68,68,0.11,36.22081757,0,36.22081757,36.22079849,10.04946946,33.2957697,4.251698618,0,0.220867461,3.147361315,0.193259028,0,0,0.220867461,3.147361315,0.193259028,0.193259028,0,0.690210815,0,14.30116808,0,0.423077,0.639679,0.436649,0.585675,0.39045,0.589691,0.492107,0.496946,0.108756,0.10636,0.541935,2.753247,0.173211,17.47999954,0,0,17.48,30.92550087,0,0,0,26.5,13.25,586.82026,0,0.509541317,79,1395.882667,348619.6552,552053.0028,31158.33,1,30465.65,0,0.000232,0.45,0.02,0.77,0.000377499,0.14,0.000430078,0.29,13,0.29,1172000,0,2313560,429288,0.123875998,0,0.244533002,0.045373999,504797,448544,493245,0,967562,178373,0.121290997,0.000191805,0.237927005,0.043862499,105271,149,207030,179425,208549,284696,347,536088,0.109324999,0.000154738,0.215002999,0.0401587,0.134765998,0.124087997,0.000151244,0.233660996,0.043499298,740708,1233534,7,268229,0.177990004,1.68E-06,0.296415001,0.064454801
16,1.70312E+11,15000US170312003001,0.69092,72,0.24512,117,0.39832,104,0.35654,294,71,144,79,0.24149,44,1,2,23,18,0,1,2,23,13,0,0,5,0,0,0,0,0,0,0,7,29,8,0.15,25.72187042,0,25.72187042,25.72190094,11.42996194,38.99405384,1.710606549,0.038877422,0.077754843,0.894180696,0.50540648,0,0.038877422,0.077754843,0.894180696,0.50540648,0.50540648,0,0.194387108,0,13.14056849,0,0.14966,0,0,0,0,0.315608,0.323639,0.337699,0.016292,0.037861,0.265622,6.681818,0.003407,19.48999977,0,3.11,16.38,29.03499985,0,24.88,0,0,12.44,388.883381,0.90443187,1,126.6666667,3151.658667,363070.7597,564538.0432,42579.43,1,34362.44,0,0.000242,0.47,0.02,0.78,0.000515871,0.19,0.000485088,0.33,10.333,0.33,1310395,0,2313560,429288,0.138503,0,0.244533002,0.045373999,573966,509044,554914,0,967562,178373,0.136454999,0.000191805,0.237927005,0.043862499,117079,149,207030,197007,240828,314086,347,536088,0.121587999,0.000154738,0.215002999,0.0401587,0.147972003,0.136897996,0.000151244,0.233660996,0.043499298,913848,1233534,7,268229,0.219595,1.68E-06,0.296415001,0.064454801
17,1.70312E+11,15000US170312002004,0.70373,28,0.06811,87,0.20708,305,0.72479,409,98,196,115,0.2396,394,96,0,237,17,44,96,0,237,6,44,2,9,0,0,0,0,0,0,0,60,115,219,0.15,49.7,0,49.69,38.82740021,10.8428594,33.81632873,10.14747412,2.472481004,0,6.103937478,0.154530063,1.13322046,2.472481004,0,6.103937478,0.154530063,0.154530063,0.051510021,0.231795094,0,20.99033352,0,0.935867,0.743145,0.64011,0.597998,0.515267,0.739787,0.814917,0.839211,0.927998,0.2332,0.992849,1.038071,0.962645,27.95560074,0,1.070215311,26.88540894,238.3580017,0,12.87258977,6.431293879,276.9157112,38.63777333,122.769082,0,0.000797728,89.66666667,1154.8928,342958.4589,539533.1062,19998.59,1,24536.99,0,0.000229,0.44,0.02,0.75,0.000242293,0.09,0.000346384,0.23,17.333,0.23,1022204,0,2313560,429288,0.108043,0,0.244533002,0.045373999,427995,383982,429631,0,967562,178373,0.105648004,0.000191805,0.237927005,0.043862499,92785,149,207030,160483,176363,253268,347,536088,0.096358098,0.000154738,0.215002999,0.0401587,0.120537996,0.11039,0.000151244,0.233660996,0.043499298,326344,1233534,7,268229,0.078419603,1.68E-06,0.296415001,0.064454801
18,1.70312E+11,15000US170312002003,0.70598,52,0.13725,205,0.53781,124,0.32492,453,99,220,134,0.21854,38,17,0,14,5,2,17,0,14,5,2,0,0,0,0,0,0,0,0,0,14,20,4,0.36,34.23,0,34.22925186,34.22930145,11.18926004,34.67794169,1.11016157,0.496651229,0,0.409006894,0.146073891,0.058429556,0.496651229,0,0.409006894,0.146073891,0.146073891,0,0,0,12.29942161,0,0.099217,0,0,0,0,0.252823,0.330423,0.362165,0.003879,0.027771,0.158112,11.921053,0.000018,21.18050003,0,0,21.18046205,34.2784996,0,0,0,23.37050982,18.69040773,470.0143,0,0.127135138,57.66666667,1078.2208,336942.0963,533211.125,27034.85,1,27938.79,0,0.000225,0.44,0.02,0.74,0.000327541,0.12,0.000394406,0.27,10.333,0.27,1102573,0,2313560,429288,0.116536997,0,0.244533002,0.045373999,465444,415124,460904,0,967562,178373,0.113338001,0.000191805,0.237927005,0.043862499,99671,149,207030,170503,190730,270174,347,536088,0.103509001,0.000154738,0.215002999,0.0401587,0.128064007,0.117758997,0.000151244,0.233660996,0.043499298,690321,1233534,7,268229,0.165882006,1.68E-06,0.296415001,0.064454801
19,1.70312E+11,15000US170312002002,0.70245,148,0.25925,167,0.29218,257,0.44855,510,129,250,131,0.25294,621,2,44,564,4,7,2,44,564,1,7,0,3,0,0,0,0,0,0,0,43,180,398,0.06,66.09503937,0,66.09503937,66.09500122,8.684464152,26.49215458,9.395561391,0.030259457,0.665708053,8.533166867,0.015129728,0.105908099,0.030259457,0.665708053,8.533166867,0.015129728,0.015129728,0,0.045389185,0,18.08002554,0,1.081882,0.233955,0.233955,0.21217,0.182817,0.495628,0.417867,0.29403,0.070523,0.269891,0.89045,0.821256,0.83632,19.20000076,0,0,19.2,77.48269653,0,0,0,58.1,38.73,868.810995,0.401131457,0.997846711,161,1558.967467,347745.5648,544414.058,32477.01,1,30077.99,0,0.000232,0.45,0.02,0.76,0.000393475,0.14,0.000424605,0.29,13.833,0.29,1187516,0,2313560,429288,0.125515997,0,0.244533002,0.045373999,513267,455424,501209,0,967562,178373,0.123249002,0.000191805,0.237927005,0.043862499,106756,149,207030,181326,213127,288082,347,536088,0.110867001,0.000154738,0.215002999,0.0401587,0.136194006,0.125563994,0.000151244,0.233660996,0.043499298,816071,1233534,7,268229,0.196099997,1.68E-06,0.296415001,0.064454801
20,1.70312E+11,15000US170312002001,0.71938,76,0.19866,164,0.42633,145,0.375,350,87,164,99,0.24857,423,3,4,324,36,56,3,4,324,36,56,0,0,0,0,0,0,0,0,0,62,202,159,0.14,52.28,0,52.28,52.23070145,7.409431995,22.51548327,8.098681483,0.057437457,0.076583276,6.203245391,0.689249488,1.07216587,0.057437457,0.076583276,6.203245391,0.689249488,0.689249488,0,0,0,15.50811348,0,1.093023,0.472699,0.472699,0.472699,0.365858,0.608037,0.67712,0.631966,0.998354,0.273202,0.894147,0.827423,0.841494,18.46999931,0,1.71,16.76,92.85929871,0,12.24,6.12,85.69,21.42,433.614911,0,0.603132819,117.3333333,1436.369067,360148.4255,556723.1413,19644.58,1,23647.04,0,0.00024,0.47,0.02,0.77,0.000238004,0.08,0.000333821,0.22,14.667,0.22,997613,0,2313560,429288,0.105443999,0,0.244533002,0.045373999,419227,376122,421830,0,967562,178373,0.103729002,0.000191805,0.237927005,0.043862499,90502,149,207030,156692,174636,247194,347,536088,0.0939871,0.000154738,0.215002999,0.0401587,0.117691003,0.107743002,0.000151244,0.233660996,0.043499298,325713,1233534,7,268229,0.078267999,1.68E-06,0.296415001,0.064454801
21,1.70312E+11,15000US170312001003,0.72745,129,0.18518,367,0.5238,203,0.291,791,180,348,263,0.22756,102,18,2,15,19,48,18,2,15,16,48,0,3,0,0,0,0,0,0,0,52,35,15,0.5,64.701828,0,64.701828,64.70179749,10.83431522,31.18922699,1.576462415,0.27819925,0.030911028,0.231832708,0.247288222,0.741864666,0.27819925,0.030911028,0.231832708,0.247288222,0.247288222,0,0.046366542,0,12.41077764,0,0.145506,0.828151,0.828151,0.789226,0.68004,0.306957,0.478372,0.522401,0.223239,0.043498,0.233152,7.754902,0.001165,26.95999908,0,1.83,25.13,69.23320007,0,14.83,4.94,14.83,44.51,574.753154,0,0,92.33333333,913.3184,362600.7875,557901.3594,15368.59,0,32905.24,1,0.000242,0.47,0.02,0.77,0.000186198,0.06,0.000464517,0.31,13.667,0.31,953123,0,2313560,429288,0.100740999,0,0.244533002,0.045373999,399817,359731,403910,0,967562,178373,0.0993229,0.000191805,0.237927005,0.043862499,86801,149,207030,151473,165636,238274,347,536088,0.090143599,0.000154738,0.215002999,0.0401587,0.113770999,0.103854999,0.000151244,0.233660996,0.043499298,203324,1233534,7,268229,0.048858199,1.68E-06,0.296415001,0.064454801
22,1.70312E+11,15000US170312001002,0.73041,78,0.18472,129,0.30295,218,0.51231,501,108,235,158,0.21556,35,0,0,10,14,11,0,0,10,6,11,0,8,0,0,0,0,0,0,0,11,14,10,0.31,38.13,0,38.1291275,38.1291008,11.17256092,37.16318974,0.917933409,0,0,0.262266688,0.157360013,0.288493357,0,0,0.262266688,0.157360013,0.157360013,0,0.209813351,0,12.09049433,0,0.08216,0,0,0,0,0.25342,0.416336,0.507075,0.017335,0.021495,0.133441,14.314286,0.000002,24.54059982,0,1.990045547,22.55051613,134.2709961,0,16.78038406,16.78038406,8.390192032,100.7023048,750.988543,0,0,92.66666667,1555.415467,369612.2066,567181.2559,14936.92,0,22010.06,0,0.000247,0.48,0.02,0.79,0.000180968,0.06,0.000310712,0.21,12.667,0.21,932095,0,2313560,429288,0.098518603,0,0.244533002,0.045373999,392952,353166,394785,0,967562,178373,0.097079001,0.000191805,0.237927005,0.043862499,84746,149,207030,148543,161496,233289,347,536088,0.088009499,0.000154738,0.215002999,0.0401587,0.111570001,0.101682,0.000151244,0.233660996,0.043499298,191490,1233534,7,268229,0.046014499,1.68E-06,0.296415001,0.064454801
23,1.70312E+11,15000US170312001001,0.73122,41,0.14878,93,0.33217,146,0.51903,352,88,158,106,0.25,50,13,0,37,0,0,13,0,37,0,0,0,0,0,0,0,0,0,0,0,12,23,15,0.24,42.17,0,42.16831589,42.16830063,6.687485475,21.79361401,1.185724375,0.308288337,0,0.877436037,0,0,0.308288337,0,0.877436037,0,0,0,0,0,7.87320985,0,0.177305,0.826746,0.35606,0.826746,0.275582,0.464273,0.35188,0.43913,0.000492,0.046744,0.253823,7.04,0.002382,23.6909008,0,0.890035542,22.80091052,86.02220154,0,7.580302708,0,98.6439392,15.17060582,943.972531,0,0,104.6666667,1588.554667,365080.7203,561136.563,16198.92,1,21888.82,0,0.000243,0.47,0.02,0.78,0.000196258,0.07,0.000309,0.21,14,0.21,962090,0,2313560,429288,0.101689003,0,0.244533002,0.045373999,405044,363549,407749,0,967562,178373,0.100267,0.000191805,0.237927005,0.043862499,87346,149,207030,152257,168146,239603,347,536088,0.090709597,0.000154738,0.215002999,0.0401587,0.114359997,0.104433998,0.000151244,0.233660996,0.043499298,227347,1233534,7,268229,0.054630902,1.68E-06,0.296415001,0.064454801
24,1.70318E+11,15000US170318315002,0.71033,41,0.1,138,0.33488,233,0.56511,549,132,239,178,0.24043,151,70,0,81,0,0,70,0,81,0,0,0,0,0,0,0,0,0,0,0,56,24,71,0.37,69.61,0,69.60835266,69.60839844,5.933196006,19.73901044,2.169279896,1.005626442,0,1.163653454,0,0,1.005626442,0,1.163653454,0,0,0,0,0,8.102475902,0,0.365617,0.996169,0.429026,0.996169,0.332056,0.69711,0.611174,0.832016,0.188395,0.092221,0.439283,3.635762,0.071664,13.08030033,0,0.590013996,12.4902963,58.23669815,0,9.190218011,0,36.77087228,27.58065427,679.622913,0.43997228,1,172.6666667,1587.549867,288498.8178,469320.1829,31716.5,1,30139.25,1,0.000192,0.37,0.02,0.65,0.000384261,0.14,0.00042547,0.29,14.333,0.29,1088097,0,2313560,429288,0.115006998,0,0.244533002,0.045373999,446299,399903,449713,0,967562,178373,0.110586002,0.000191805,0.237927005,0.043862499,101489,149,207030,172822,175402,274311,347,536088,0.105397001,0.000154738,0.215002999,0.0401587,0.129805997,0.119562,0.000151244,0.233660996,0.043499298,741838,1233534,7,268229,0.178261995,1.68E-06,0.296415001,0.064454801
25,1.70311E+11,15000US170311404004,0.75429,148,0.29708,204,0.40776,147,0.29514,498,118,197,183,0.23694,22,4,0,3,10,5,4,0,3,7,5,0,3,0,0,0,0,0,0,0,13,8,1,0.59,44.51,0,44.50625992,44.50630188,11.25684344,28.80493671,0.494312486,0.089874998,0,0.067406248,0.157281246,0.112343747,0.089874998,0,0.067406248,0.157281246,0.157281246,0,0.067406248,0,11.75115593,0,0.043912,0,0,0,0,0.141763,0.268312,0.306608,0.00037,0.014983,0.086504,22.636364,0,22.87190056,0,0.680057149,22.1918649,80.28350067,0,7.180603426,14.37120769,43.13362476,32.35271878,141.696924,0,0.006550476,61,877.1797333,395484.1814,585761.7309,15116.89,1,19241.9,0,0.000264,0.51,0.02,0.81,0.000183149,0.06,0.000271634,0.18,11.333,0.18,855011,0,2313560,429288,0.090371199,0,0.244533002,0.045373999,359795,329759,367474,0,967562,178373,0.090363197,0.000191805,0.237927005,0.043862499,81696,149,207030,133809,151969,215505,347,536088,0.084841996,0.000154738,0.215002999,0.0401587,0.100504003,0.093930498,0.000151244,0.233660996,0.043499298,266716,1233534,7,268229,0.064091198,1.68E-06,0.296415001,0.064454801
26,1.70311E+11,15000US170311404003,0.77394,60,0.16153,116,0.31025,197,0.5282,449,108,173,168,0.24053,25,0,0,14,11,0,0,0,14,11,0,0,0,0,0,0,0,0,0,0,8,8,9,0.32,40.96548462,0,40.96548462,40.96549988,9.1296369,25.48486878,0.610269846,0,0,0.341751114,0.268518732,0,0,0,0.341751114,0.268518732,0.268518732,0,0,0,9.739906746,0,0.066845,0,0,0,0,0.252313,0.278975,0.396428,0.000039,0.020846,0.107814,17.96,0,19.5,0,0,19.5,31.25,0,0,0,0,31.25,455.954068,0,0,67,1046.734933,382668.2415,569893.1701,14954.08,1,18690.77,0,0.000255,0.5,0.02,0.79,0.000181176,0.06,0.000263854,0.18,9.333,0.18,853087,0,2313560,429288,0.090167798,0,0.244533002,0.045373999,361964,331145,365541,0,967562,178373,0.089887798,0.000191805,0.237927005,0.043862499,81264,149,207030,133005,151272,214269,347,536088,0.084393397,0.000154738,0.215002999,0.0401587,0.099899799,0.093391798,0.000151244,0.233660996,0.043499298,261879,1233534,7,268229,0.062928803,1.68E-06,0.296415001,0.064454801
27,1.70311E+11,15000US170311404002,0.76652,15,0.04024,128,0.34055,233,0.61919,470,94,190,186,0.2,92,60,8,14,10,0,60,8,14,2,0,0,8,0,0,0,0,0,0,0,20,25,47,0.21,40.95530701,0,40.95530701,40.95529938,9.205156244,28.44564197,2.246351126,1.465011604,0.19533488,0.341836041,0.04883372,0,1.465011604,0.19533488,0.341836041,0.04883372,0.04883372,0,0.19533488,0,11.45150737,0,0.244032,0.734957,0.633057,0.666853,0.516128,0.431765,0.48641,0.546207,0.230958,0.067139,0.333766,5.108696,0.016429,21.35000038,0,0.01,21.34,39.06999969,0,0,0,0,39.07,525.518688,0,0,64,1000.1152,375924.3831,563426.0454,15914.64,1,19992.55,0,0.000251,0.49,0.02,0.78,0.000192814,0.07,0.000282231,0.19,12,0.19,905955,0,2313560,429288,0.095755696,0,0.244533002,0.045373999,385111,351864,388247,0,967562,178373,0.0954713,0.000191805,0.237927005,0.043862499,85981,149,207030,141329,160937,227310,347,536088,0.089291997,0.000154738,0.215002999,0.0401587,0.106151998,0.099075802,0.000151244,0.233660996,0.043499298,269405,1233534,7,268229,0.064737298,1.68E-06,0.296415001,0.064454801
28,1.70311E+11,15000US170311404001,0.74776,15,0.03316,279,0.59693,173,0.36989,552,121,211,220,0.2192,173,43,27,37,42,24,43,27,37,42,24,0,0,0,0,0,0,0,0,0,68,66,39,0.39,46.01359558,0,46.01359558,46.0135994,10.19263968,31.53415815,3.759758346,0.93450641,0.586783094,0.804110166,0.912773702,0.521584973,0.93450641,0.586783094,0.804110166,0.912773702,0.912773702,0,0,0,13.95239802,0,0.36887,0.983867,0.983867,0.983867,0.76149,0.563374,0.655544,0.704367,0.605384,0.09966,0.485672,3.190751,0.111833,24.77000046,0,3.43,21.34,55.63000107,0,0,20.86,0,34.77,83.574728,0,0,141.6666667,1970.432,366330.051,547790.3588,18558.43,1,23200.69,1,0.000244,0.48,0.02,0.76,0.000224845,0.08,0.00032752,0.22,15.167,0.22,994475,0,2313560,429288,0.105112001,0,0.244533002,0.045373999,427295,389471,427070,0,967562,178373,0.105017997,0.000191805,0.237927005,0.043862499,93332,149,207030,154735,179003,248067,347,536088,0.096926101,0.000154738,0.215002999,0.0401587,0.116221003,0.108122997,0.000151244,0.233660996,0.043499298,301914,1233534,7,268229,0.072549097,1.68E-06,0.296415001,0.064454801
29,1.70311E+11,15000US170311402003,0.7845,175,0.25104,258,0.37031,264,0.37864,690,153,308,229,0.22173,189,51,2,5,131,0,51,2,5,27,0,0,104,0,0,0,0,0,0,0,50,116,23,0.26,36.89,0.05,36.84295654,36.8429985,18.97241876,59.19720361,5.129881468,1.384253729,0.05428446,0.13571115,0.73284021,0,1.384253729,0.05428446,0.13571115,0.73284021,0.73284021,0,2.822791919,0,24.10230023,0,0.270386,0.542281,0.467095,0.686195,0.531098,0.421076,0.555286,0.640659,0.619441,0.073434,0.43787,3.650794,0.070595,23.7303009,0,1.381762054,22.34849931,82.50520325,0,0,26.05322366,0,56.45198884,299.227239,0.503827441,1,150,2605.653333,372760.2364,578668.3774,18639.08,0,34754.09,1,0.000249,0.48,0.02,0.8,0.000225822,0.08,0.000490617,0.33,14.5,0.33,1099375,0,2313560,429288,0.116199002,0,0.244533002,0.045373999,494827,449144,485529,0,967562,178373,0.119392999,0.000191805,0.237927005,0.043862499,103376,149,207030,169004,213149,272380,347,536088,0.107357003,0.000154738,0.215002999,0.0401587,0.126938999,0.118720002,0.000151244,0.233660996,0.043499298,321251,1233534,7,268229,0.077195801,1.68E-06,0.296415001,0.064454801
30,1.70311E+11,15000US170311402002,0.74755,310,0.51993,158,0.26533,128,0.21472,388,96,162,130,0.24742,321,51,116,9,121,24,51,116,9,15,24,0,106,0,0,0,0,0,0,0,59,204,58,0.18,25.32,0,25.31700134,25.31699944,23.62049091,56.4837826,12.67922672,2.014456582,4.581901246,0.355492338,0.59248723,0.947979568,2.014456582,4.581901246,0.355492338,0.59248723,0.59248723,0,4.186909759,0,36.29971763,0,0.536789,0.821389,0.821389,0.816649,0.703669,0.618813,0.683459,0.755164,0.952223,0.179727,0.916941,1.208723,0.81162,24.78289986,0,9.721151762,15.06178452,58.97119904,0,12.63149658,37.91449211,0,12.63149658,170.033007,0.967173756,1,126.6666667,3202.069333,371217.1438,577622.9755,21551.65,0,31752.2,0,0.000248,0.48,0.02,0.8,0.000261109,0.09,0.00044824,0.3,15.833,0.3,1145574,0,2313560,429288,0.121082,0,0.244533002,0.045373999,524409,475609,511625,0,967562,178373,0.125809997,0.000191805,0.237927005,0.043862499,107609,149,207030,175583,228433,283192,347,536088,0.111753002,0.000154738,0.215002999,0.0401587,0.13188,0.123433001,0.000151244,0.233660996,0.043499298,352529,1233534,7,268229,0.084711798,1.68E-06,0.296415001,0.064454801
